CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC
11.2271,0.3723,62.7611,1.1405,1.1199,6.0466,2.0912,125.9359
11.2935,0.4481,58.5279,1.1306,1.0888,5.2255,2.0934,127.3137
11.3367,0.4434,58.4802,1.1238,1.0801,5.3237,2.1049,126.7938
11.3637,0.4483,60.4074,1.1167,1.0727,5.3796,2.1086,125.9307
11.4129,0.4117,61.7176,1.1097,1.0663,5.3231,2.112,125.7793
11.4427,0.3926,61.9915,1.103,1.0598,5.1733,2.1133,126.4576
11.4888,0.4246,63.9216,1.0965,1.0529,5.0199,2.1205,127.4218
11.5117,0.4747,63.3339,1.0856,1.0412,4.8507,2.1296,128.2206
11.5763,0.4047,62.9865,1.0793,1.0371,4.8194,2.1179,127.9193
11.5759,0.4169,60.7788,1.0774,1.036,4.9078,2.1104,127.802
11.603,0.4414,57.5683,1.0757,1.0334,4.901,2.1145,127.8282
11.6233,0.4434,62.2753,1.0741,1.0289,5.0166,2.1268,128.0554
11.6152,0.4247,64.9584,1.073,1.0242,5.2202,2.1349,128.3989
11.6011,0.4297,55.3307,1.0913,1.0506,4.7313,2.0884,126.4956
11.6054,0.4954,56.0821,1.1021,1.0699,4.67,2.0665,125.4054
11.5863,0.4917,53.1174,1.1045,1.0755,4.5352,2.0678,124.9018
11.5209,0.5033,50.4425,1.1039,1.0764,4.4948,2.0676,124.6448
11.505,0.5028,51.7415,1.1004,1.0735,4.6628,2.0655,124.6861
11.5191,0.4936,54.8279,1.0945,1.0689,4.9356,2.0669,125.3651
11.5128,0.4785,57.1387,1.087,1.0632,5.1839,2.0732,126.9478
11.536,0.4581,60.4282,1.0782,1.055,5.4176,2.0935,128.80700000000002
11.5058,0.4999,63.4573,1.0686,1.043,5.8047,2.1254,128.9601
11.4989,0.5757,63.4451,1.0594,1.0281,5.9163,2.1545,125.6653
11.511,0.6249,60.5105,1.0527,1.0147,5.8824,2.1774,119.7002
11.4889,0.6236,56.7438,1.0509,1.0101,5.5574,2.198,113.381
11.4519,0.5088,54.2053,1.0679,1.0475,4.7811,2.2713,108.5589
11.4478,0.5174,56.5183,1.0843,1.0836,4.6889,2.2371,110.7202
11.4548,0.5017,59.6426,1.1006,1.1143,4.7189,2.1532,115.1513
11.465,0.5483,62.4073,1.1167,1.1151,4.7564,2.1212,124.8816
11.468,0.5678,60.7117,1.1146,1.0958,4.6724,2.1193,126.6212
11.4689,0.6222,64.4023,1.1085,1.0799,4.9599,2.1229,127.2285
11.469000000000001,0.6603,64.4718,1.1007,1.0686,5.2535,2.1295,127.7475
11.467,0.5972,64.3694,1.0934,1.0573,5.1082,2.1339,128.2043
11.4428,0.5978,63.3326,1.0877,1.0453,4.6,2.1262,128.2802
11.4489,0.6117,60.0972,1.0849,1.0377,4.3559,2.1134,127.8423
11.4368,0.5397,60.3766,1.0854,1.0383,4.3605,2.0953,126.8836
11.4468,0.47700000000000004,57.6694,1.0889,1.0466,4.3925,2.0703,125.5703
11.4507,0.4955,55.2224,1.1002,1.0715,4.524,2.0577,124.3154
11.3791,0.512,54.2831,1.1049,1.0808,4.846,2.0716,125.1024
11.3878,0.5173,56.0802,1.1074,1.0828,5.1353,2.0803,126.3746
11.3566,0.5666,61.6802,1.1072,1.0773,5.2378,2.1033,127.4757
11.3767,0.6545,62.1086,1.1008,1.06,4.979,2.1198,128.4821
11.3264,0.6556,60.2051,1.0968,1.055,4.9436,2.1211,128.6123
11.3076,0.6746,58.093999999999994,1.0933,1.0532,5.0843,2.1112,128.7052
11.2965,0.6034,58.3401,1.0909,1.0535,5.0963,2.0985,128.8124
11.2806,0.5453,60.7826,1.0897,1.0547,4.6717,2.1048,128.8775
11.2574,0.5866,59.1173,1.0893,1.056,4.4268,2.0979,128.838
11.2464,0.5624,58.7784,1.0893,1.0569,4.5593,2.0792,128.749
11.2415,0.5277,57.5991,1.0894,1.057,4.8,2.0731,128.6755
11.2044,0.5351,57.4551,1.0892,1.0563,5.0455,2.0747,128.7013
11.1362,0.5643,59.2347,1.0885,1.0546,5.055,2.0887,128.8767
11.1142,0.5813,57.8464,1.0873,1.0519,5.002,2.1056,129.2181
11.087,0.5529,57.6953,1.0857,1.0485,4.9936,2.1203,129.6228
11.0318,0.5379999999999999,60.3417,1.0837,1.0451,4.9846,2.1236,129.8466
11.0302,0.5554,61.9781,1.0814,1.0418,5.15,2.1119,129.7022
11.0071,0.5534,62.7258,1.0786,1.038,5.4879,2.1144,129.5073
10.9448,0.5691,63.1116,1.0755,1.033,5.5169,2.1158,129.4339
10.8668,0.5461,60.1788,1.069,1.0235,5.1487,2.1027,129.7824
10.7583,0.5314,61.4623,1.0688,1.0238,5.0219,2.1357,129.99
10.7235,0.6428,58.6668,1.0699,1.0234,4.6519,2.1574,129.9188
10.6874,0.6796,57.7583,1.0717,1.0243,4.1675,2.1555,129.8192
10.574000000000002,0.5474,60.1891,1.0771,1.0316,4.1911,2.0954,129.4466
10.52,0.5585,57.8491,1.0815,1.0368,4.2043,2.076,128.8661
10.4558,0.54,56.4455,1.0879,1.0449,4.2843,2.0722,128.363
10.4299,0.4487,55.8081,1.0966,1.0588,4.6591,2.0727,128.2156
10.3776,0.3519,56.4788,1.1064,1.0779,5.0209,2.0804,128.3529
10.3635,0.3296,60.1051,1.1147,1.0957,5.1634,2.0873,128.5335
10.3685,0.4699,54.6399,1.1198,1.1011,5.1404,2.093,128.6488
10.3718,0.5143,51.8078,1.1172,1.0905,5.1616,2.0961,128.6828
10.3658,0.5285,52.6268,1.1139,1.0793,4.8213,2.0915,128.7117
10.2864,0.6094,59.6691,1.1122,1.0711,4.2421,2.1161,128.6555
10.2876,0.6446,62.0183,1.1143,1.0742,4.5076,2.1214,128.5624
10.2916,0.6027,59.9169,1.1174,1.0789,4.5755,2.1144,128.3709
10.2805,0.5502,57.4483,1.1206,1.0835,4.4016,2.1,127.9619
10.2857,0.4987,58.1507,1.1251,1.0901,4.0964,2.0962,126.9544
10.2724,0.5115,60.4025,1.1264,1.0915,4.3738,2.1036,127.3198
10.2845,0.5644,61.8807,1.1272,1.092,4.8747,2.1005,128.4614
10.2764,0.6394,64.5117,1.1278,1.0924,5.2478,2.1053,129.6551
10.2905,0.6529,62.777,1.1284,1.0943,4.9723,2.1119,130.3947
10.2601,0.6817,63.4297,1.128,1.0944,4.7567,2.1098,129.9412
10.2605,0.5893,58.5565,1.1258,1.0901,4.6302,2.121,128.8719
10.2603,0.6099,58.0367,1.1246,1.0871,4.4879,2.1204,129.2823
10.2573,0.6447,60.4531,1.1236,1.0852,4.5696,2.1259,130.1601
10.2665,0.5720000000000001,64.3126,1.1227,1.0847,4.6714,2.1211,130.6982
10.2533,0.5798,65.0379,1.1218,1.0845,4.5286,2.1219,130.7024
10.2564,0.5593,59.6292,1.1211,1.0841,4.2741,2.121,130.3922
10.2605,0.5286,56.1649,1.1203,1.0839,4.2359,2.1054,130.1584
10.2573,0.5549,56.5314,1.1194,1.0844,4.2645,2.0943,129.9747
10.2515,0.5516,56.1048,1.1183,1.0855,4.2188,2.092,130.3174
10.2375,0.4961,54.5922,1.1149,1.0865,4.0999,2.0849,131.4218
10.2474,0.4936,51.8301,1.1125,1.0855,4.1186,2.0723,130.8898
10.2455,0.5101,52.5707,1.1094,1.0819,4.2626,2.0677,128.5708
10.2474,0.4954,56.5654,1.1059999999999999,1.0751,4.2723,2.0676,124.0182
10.2674,0.4879,53.847,1.1036,1.0688,4.4219,1.8079,118.9051
10.2653,0.5183,49.7164,1.104,1.07,4.7331,1.4737,117.5454
10.2664,0.5607,53.0154,1.1079,1.0832,4.7528,2.0035,120.5038
10.2413,0.5395,58.5195,1.1142,1.1036,4.3986,2.2229,124.3325
10.2271,0.5093,59.8349,1.1198,1.1194,4.3926,2.1439,126.8789
10.2373,0.6382,63.1254,1.1194,1.1097,5.0204,2.1283,127.8986
10.2372,0.6456,63.6495,1.113,1.092,5.3041,2.1273,128.0192
10.2393,0.6959,64.8798,1.1049,1.0749,5.6578,2.1393,128.274
10.2414,0.6801,64.2477,1.097,1.0612,5.9068,2.1467,128.3801
10.2504,0.5863,64.2492,1.0907,1.0508,5.8568,2.1568,127.91799999999999
10.2744,0.5811,64.3472,1.0869,1.0434,5.8046,2.1518,127.2385
10.2663,0.5961,62.3194,1.0864,1.0403,5.5885,2.1372,126.9134
10.2845,0.5871,59.4403,1.0892,1.0431,5.2533,2.1224,127.4913
10.2573,0.5838,60.9665,1.0949,1.0511,5.2397,2.1088,128.4809
10.2735,0.555,62.9501,1.1025,1.0616,5.0232,2.1117,129.0797
10.2644,0.5542,61.0314,1.1105,1.0717,5.0124,2.1273,128.515
10.2806,0.5543,61.1737,1.1179999999999999,1.0802,5.6552,2.1598,127.088
10.3005,0.5649,63.2407,1.124,1.0873,5.6459,2.1849,126.3145
10.3485,0.5993,62.9261,1.1281,1.0929,5.1097,2.2019,126.8722
10.4168,0.6607,66.1035,1.1294,1.0951,4.611000000000001,2.1348,129.9486
10.3965,0.5559,64.2662,1.1265,1.0913,4.2875,2.1455,130.8052
10.3835,0.5541,66.5223,1.1218,1.0857,4.2021,2.1566,131.0753
10.4047,0.5834,68.9711,1.1162,1.0786,4.3526,2.1459,131.1018
10.4338,0.5629,65.7807,1.1051,1.0649,4.2613,2.1334,129.96200000000002
10.4948,0.6749,66.9254,1.0976,1.0555,4.8341,2.1483,129.4921
10.4816,0.7575,62.1111,1.0963,1.0543,5.1421,2.2004,129.042
10.507,0.7536,62.5054,1.097,1.0590000000000002,4.7277,2.296,128.2065
10.4957,0.6595,65.5079,1.0991,1.0679,4.1422,2.2856,127.4145
10.4989,0.5991,64.05199999999999,1.1014,1.075,3.9199,2.1796,127.2355
10.5029,0.5519,61.5543,1.1028,1.0758,3.9919,2.1271,127.3163
10.505999999999998,0.5351,62.7968,1.1027,1.0724,4.0982,2.1199,127.4374
10.4858,0.6014,65.5071,1.1013,1.069,4.1561,2.1163,127.7341
10.5502,0.5409,59.5931,1.0972,1.064,4.2602,2.1225,129.1248
10.5531,0.5347,61.2613,1.0952,1.0607,4.4577,2.1257,129.812
10.5541,0.5637,62.4075,1.094,1.0583,4.6517,2.1182,130.0523
10.555,0.5368,64.1886,1.0948,1.0584,4.5457,2.1104,129.6994
10.546,0.5158,63.5125,1.0966,1.0601,4.4497,2.1037,129.4195
10.5399,0.5306,57.1309,1.0987,1.062,4.4581,2.1036,129.2277
10.5429,0.5682,53.1237,1.1006,1.0637,4.4001,2.1131,129.0551
10.5419,0.6147,57.3587,1.1023,1.0648,4.3886,2.1184,128.8888
10.5451,0.6252,58.676,1.1037,1.0659999999999998,4.3967,2.1073,128.7522
10.542,0.5745,57.4948,1.1046,1.0683,4.3498,2.1115,128.6641
10.587,0.5354,57.7947,1.1047,1.0706,4.4926,2.1229,128.7658
10.6131,0.5531,59.9189,1.1031,1.0706,4.7151,2.1295,129.1943
10.6199,0.6106,61.1072,1.0938,1.0625,4.3956,2.1414,129.7907
10.6311,0.6785,60.1306,1.0867,1.0582,5.0453,2.1501,129.3979
10.6311,0.7191,60.9317,1.0784,1.0543,6.4304,2.1585,129.0621
10.7264,0.6002,59.7875,1.0588,1.0383,4.7564,2.1648,129.3042
10.7595,0.6126,61.9328,1.0484,1.0214,4.923,2.1755,129.6284
10.8285,0.6857,64.0614,1.0334,0.991,4.516,2.1706,130.1136
10.8997,0.7194,57.4688,1.0322,0.9903,4.3293,2.1636,129.1462
10.9148,0.7167,58.0126,1.036,0.9945,4.2456,2.1493,128.6246
10.8976,0.6679,60.3191,1.0418,1.0008,4.1358,2.1354,128.2728
10.9149,0.6057,59.3879,1.0564,1.0217,4.1707,2.1114,127.7672
10.9388,0.5683,61.0228,1.063,1.0316,4.18,2.0985,127.7184
11.037,0.6333,59.0111,1.0694,1.0391,4.6069,2.1118,127.929
11.045,0.5355,61.5515,1.0684,1.031,4.6154,2.1245,128.1885
11.0448,0.6417,61.3558,1.068,1.0294,4.4504,2.1271,128.3554
11.0388,0.6041,60.9582,1.07,1.0316,4.3378,2.1109,128.3801
11.056,0.5916,58.5897,1.0732,1.0359,4.4867,2.08,128.4813
11.0998,0.6137,63.8446,1.0759999999999998,1.0435,4.572,2.1029,128.6142
11.1844,0.6184,64.0612,1.0759,1.0438,4.7672,2.1015,128.34
11.2133,0.6058,64.5649,1.0743,1.0407,4.9422,2.1066,127.9192
11.2395,0.5975,62.3776,1.0715,1.035,4.8829,2.1211,127.5551
11.2564,0.6848,61.2851,1.0679,1.0286,4.9314,2.1264,127.3589
11.2624,0.7133,64.2042,1.0643,1.0232,4.7156,2.1336,127.3254
11.2694,0.6647,62.34,1.0588,1.0182,4.923,2.1301,127.4405
11.3165,0.767,63.8633,1.0574,1.0176,4.8621,2.1215,127.4583
11.3425,0.7559,64.8438,1.0569,1.0178,4.6635,2.1234,127.4897
11.4651,0.527,65.1132,1.0593,1.0215,4.6215,2.1189,127.6064
11.512,0.5211,64.1483,1.0621,1.0255,4.7021,2.1096,127.6519
11.527000000000001,0.5796,64.8142,1.0654,1.0304,4.9135,2.106,127.7189
11.5401,0.589,67.0873,1.0689,1.0354,5.1898,2.1208,127.7697
11.530999999999999,0.5946,62.3671,1.072,1.0397,5.5105,2.1391,127.7978
11.5119,0.5922,61.6653,1.0742,1.0422,5.9065,2.1362,127.9333
11.5331,0.6334,62.4304,1.0756,1.0425,5.5272,2.1234,128.1767
11.5229,0.6912,59.5332,1.0761,1.0412,4.9033,2.1235,128.5711
11.5461,0.6658,62.2065,1.0759999999999998,1.0390000000000001,4.3916,2.1329,129.1728
11.5471,0.565,64.0576,1.0754,1.0368,4.2329,2.1314,129.8025
11.539000000000001,0.5416,62.5281,1.0746,1.0349,4.4694,2.1159,129.9576
11.5156,0.6112,62.0464,1.0739,1.0336,4.5659,2.1083,129.4809
11.549000000000001,0.6513,59.4687,1.0735,1.0329,4.6428,2.1062,128.7865
11.530999999999999,0.584,56.9156,1.0749,1.0358,4.5228,2.0926,127.8677
11.537,0.5217,57.0523,1.0767,1.0395,4.5661,2.0987,127.6229
11.5349,0.4929,60.0989,1.0788,1.0429,4.9623,2.1095,127.5404
11.5381,0.4865,60.4143,1.0807,1.0451,4.8996,2.1291,127.6304
11.5148,0.4782,57.6001,1.0822,1.0463,4.5242,2.1347,127.8107
11.5301,0.5222,64.2544,1.0837,1.0483,4.4457,2.1306,127.944
11.5291,0.5855,63.6153,1.084,1.0488,4.8476,2.1228,127.9037
11.5371,0.6226,60.2068,1.0841,1.0492,5.0237,2.1197,127.8346
11.5239,0.5887,59.0617,1.0837,1.0499,4.7523,2.1266,127.794
11.5271,0.5708,65.4512,1.0828,1.0506,4.6819,2.1286,127.8288
11.5352,0.611,64.7085,1.0808,1.0505,5.2823,2.126,127.9431
11.5721,0.7607,61.1007,1.0583,1.0288,6.309,2.1265,129.6197
11.5862,0.7067,62.2734,1.0499,1.0166,5.7664,2.1372,129.9891
11.5902,0.6228,61.1087,1.0424,1.0046,5.4654,2.1424,130.0764
11.5952,0.5808,60.2182,1.037,0.9952,5.624,2.1395,130.162
11.5809,0.6068,59.126999999999995,1.0345,0.9901,7.2931,2.1748,130.2141
11.5931,0.5909,55.7838,1.035,0.9901,11.3057,2.2696,130.259
11.6002,0.5465,51.4454,1.0384,0.9968,13.0052,2.298,130.2474
11.5942,0.5827,60.3935,1.0504,1.0228,6.6752,2.2046,129.9256
11.3349,0.5785,58.1993,1.0634,1.0092,5.0278,2.1798,127.8327
11.2886,0.5868,62.3606,1.0639,1.0048,5.0707,2.1565,127.1838
11.3006,0.6078,63.7827,1.0631,0.9961,5.0357,2.1590000000000003,126.4593
11.2662,0.593,61.0891,1.0627,0.9791,5.067,2.1639,125.9043
11.2642,0.5744,59.7899,1.0651,0.9653,5.1825,2.1542,125.6386
11.2505,0.5946,48.4724,1.0947,1.0074,5.0065,2.1589,124.0154
11.2314,0.5959,42.1807,1.1093,1.0302,5.4141,2.1644,122.8903
11.2324,0.5282,37.4852,1.139,1.0989,6.5977,2.1944,120.3933
11.2562,0.5245,45.5179,1.1474,1.1593,10.4982,2.2495,121.0789
11.2277,0.5561,49.0293,1.1338,1.1543,9.7743,2.2319,122.5339
11.2516,0.5888,49.5356,1.1095,1.1222,7.8539,2.2149,124.198
11.2424,0.6131,52.6033,1.0548,1.0289,6.4642,2.1995,127.3896
11.2304,0.6251,55.6103,1.0365,1.0003,5.9794,2.1845,128.6404
11.2304,0.6119,57.8582,1.0273,0.9914,5.2528,2.1722,129.4869
11.2192,0.6353,58.9895,1.0251,0.9946,4.8495,2.1675,129.5815
11.2353,0.6397,60.8374,1.0299,1.0019,5.3420000000000005,2.1781,128.4439
11.2515,0.629,62.1621,1.0324,1.0043,6.1388,2.1729,128.3069
11.2434,0.6496,59.2888,1.0335,1.0063,6.9653,2.1628,128.5315
11.2574,0.7388,52.8689,1.0308,0.9959,5.4235,2.1649,129.1024
11.0872,0.8017,55.6918,1.0201,0.9636,4.6051,2.1651,128.7731
11.0592,0.7769,64.8643,1.0229,0.9682,4.5723,2.1127,128.407
11.0149,0.6225,62.0216,1.0303,0.9815,4.7860000000000005,1.9526,128.3549
10.9959,0.5606,57.5556,1.0522,1.0128,5.0588,1.7609,128.5969
10.9656,0.5946,59.7249,1.0626,1.03,4.8715,2.0583,128.8998
10.9609,0.6532,62.1326,1.0748,1.0522,4.5807,2.1539,129.6037
10.9398,0.5436,61.4862,1.0739,1.0490000000000002,4.6164,2.1549,129.5939
10.8834,0.4939,59.7629,1.0681,1.0354,5.0191,2.1503,129.2797
10.8363,0.5356,54.0442,1.0608,1.0173,5.5419,2.1453,128.8427
10.8114,0.5617,51.1236,1.057,1.0097,5.6083,2.1429,128.4063
10.7399,0.5492,55.056999999999995,1.0595,1.0258,5.3769,2.1319,128.071
10.6543,0.5665,57.1967,1.0737,1.0726,5.6613,2.0699,127.8605
10.6201,0.5852,57.2483,1.0772,1.0609,5.6415,2.0643,127.9245
10.582,0.5906,60.7545,1.0782,1.0390000000000001,5.4421,2.0661,128.0421
10.5573,0.5917,60.1907,1.0804,1.0311,5.2533,2.0762,128.1972
10.5351,0.5772,61.643,1.0851,1.045,4.9754,2.0984,128.3703
10.5269,0.5513,62.5483,1.0899,1.0694,4.8724,2.1071,128.5402
10.5229,0.5657,58.4791,1.0907,1.0812,5.111000000000001,2.103,128.7227
10.520999999999999,0.5838,57.5365,1.0861,1.0676,5.3872,2.0999,128.96
10.519,0.5633,60.2314,1.0782,1.043,5.5377,2.0978,129.3023
10.511,0.5593,62.1436,1.0703,1.0285,5.3389,2.1032,129.6852
10.4657,0.5266,62.876000000000005,1.0639,1.025,5.013999999999999,2.1151,129.8585
10.4417,0.512,57.6282,1.06,1.022,4.7073,2.1258,129.7108
10.4379,0.5883,57.3119,1.0594,1.018,4.4958,2.1289,129.2234
10.3876,0.5794,60.1342,1.0631,1.0209,4.5669,2.1281,128.4187
10.3718,0.5078,58.2602,1.071,1.0348,4.8511,2.1313,127.4992
10.3807,0.7568,59.7595,1.0805,1.0551,4.9089,2.1338,126.8726
10.3776,2.2486,60.6887,1.0875,1.0715,4.6858,2.1293,126.8018
10.3747,4.2411,58.4229,1.0886,1.0742,4.4668,2.1203,127.0853
10.3476,3.3349,58.4269,1.0828,1.0594,4.4687,2.1119,127.594
10.3526,1.1344,60.6396,1.0726,1.0338,4.5936,2.1117,128.1665
10.3604,0.5305,58.7975,1.0619,1.0118,4.5997,2.1176,128.5544
10.3747,0.7243,58.8599,1.0543,1.0053,4.5,2.121,128.7189
10.3778,0.8049,60.8093,1.0505,1.0151,4.6575,2.1247,128.7557
10.3726,0.7073,61.8349,1.0487,1.0307,5.0909,2.1267,128.79399999999998
10.3797,0.65,58.7704,1.0462,1.0394,5.4215,2.1153,128.9088
10.3756,0.6612,57.7545,1.041,1.0361,5.6761,2.1121,129.1062
10.3747,0.6573,62.7243,1.0336,1.0226,5.4605,2.1256,129.3038
10.3485,0.7172,63.4647,1.0269,1.0034,4.8052,2.1452,129.4113
10.3277,0.7624,59.0192,1.0248,0.9856,4.4446,2.1555,129.4174
10.3076,0.73,55.3062,1.0299,0.9806,4.7671,2.1471,129.3761
10.3015,0.7587,58.3408,1.0419,0.997,4.9615,2.1291,129.3028
10.2723,0.728,59.9517,1.0571,1.0299,4.9286,2.1177,129.1515
10.2824,0.6014,60.6199,1.0701,1.0602,5.4077,2.1176,128.8972
10.2915,0.5653,57.7978,1.0775,1.0703,5.7214,2.1205,128.6009
10.2845,0.562,55.5143,1.0799,1.0607,5.2836,2.1246,128.2951
10.2806,0.5647,54.4064,1.0812,1.0466,4.7648,2.1328,127.9451
10.2835,0.583,51.3809,1.0858,1.0419,4.6737,2.1456,127.6037
10.2793,0.5572,50.09,1.095,1.0503,4.8211,2.1547,127.3504
10.2754,0.5345,46.1652,1.107,1.0676,4.7585,2.1519,127.2533
10.2574,0.5574,49.8515,1.1182,1.0862,4.6314,2.1406,127.4118
10.2746,0.5908,53.0668,1.1255,1.097,4.8376,2.122,127.93700000000001
10.2664,0.5838,52.8235,1.1275,1.0956,5.1325,2.1089,128.7052
10.2674,0.5595,53.6164,1.1242,1.0864,5.0722,2.1153,129.4253
10.2663,0.5609,54.2782,1.1007,1.065,4.4354,2.1544,130.5782
10.2051,0.5781,53.1607,1.0822,1.046,4.4430000000000005,2.1906,130.9507
10.1764,0.5708,53.8835,1.0634,1.0208,5.1715,2.2213,130.9355
10.1301,0.5453,54.6982,1.0482,1.0,5.94,2.2255,130.4571
10.1282,0.5525,55.239,1.0382,0.9898,5.9457,2.2041,129.6653
10.1322,0.5696,57.619,1.0324,0.9851,5.7511,2.1912,128.9273
10.0938,0.5867,59.1383,1.0286,0.9811,5.5920000000000005,2.1349,128.4968
10.0943,0.5218,51.6151,1.0257,0.9937,4.6456,1.7457,127.8004
10.0441,0.54,49.1957,1.0279,1.0096,3.9849,2.0278,127.0727
9.9769,0.5703,48.5624,1.0319,1.0211,3.8983,2.2827,126.1171
9.9407,0.5323,51.1189,1.0363,1.0281,4.2551,2.1477,125.2331
9.9005,0.5033,52.2609,1.0403,1.0338,4.388999999999999,2.0579,124.6924
9.8976,0.5122,50.545,1.0445,1.0358,4.4506,2.062,124.5943
9.9076,0.5156,47.8077,1.0506,1.036,4.482,2.0721,124.9868
9.9067,0.5345,46.3231,1.0595,1.0479,4.3902,2.0904,125.8069
9.9127,0.6023,46.805,1.0723,1.0999,4.2661,2.1253,127.8953
9.8815,0.6061,46.7163,1.064,1.0903,4.1317,2.1338,129.0106
9.8927,0.5611,49.2679,1.0425,1.0561,3.9681,2.1408,129.9729
9.8875,0.5455,51.4261,1.0128,1.0281,3.8389,2.1465,130.5025
9.8886,0.5778,52.6211,0.9578,1.003,3.8115,2.1478,130.3076
9.8917,0.5962,54.2235,0.9314,0.9323,4.2105,2.1245,129.2794
9.8766,0.5786,54.5495,0.9438,0.912,3.9512,2.1158,129.3338
9.8857,0.5453,51.6205,0.9708,0.9112,4.0154,2.1052,129.7934
9.8947,0.4945,50.5347,1.0116,0.9486,4.3192,2.0964,130.3913
9.9007,0.5359,49.762,1.0601,1.0287,4.5904,2.0965,130.8071
9.8949,0.8844,54.7592,1.126,1.2207,4.3519,2.1245,130.6309
9.8875,0.4875,46.7057,1.0598,1.0269,4.3056,2.1238,128.407
9.8896,0.5286,46.902,1.0355,0.9728,4.2806,2.1164,127.9013
9.8766,0.5237,45.8282,1.0244,0.9677,4.2308,2.1004,127.5674
9.8646,0.474,43.4398,1.0303,0.9975,4.4502,2.0833,126.95700000000001
9.8627,0.4617,43.9956,1.0428,1.0167,4.7927,2.0917,126.4633
9.9077,0.4668,38.6737,1.0982,1.0557,5.902,2.151,125.4708
9.9057,0.4346,38.7575,1.141,1.0917,5.9554,2.1629,125.6133
9.9177,0.4388,41.2271,1.1831,1.162,5.4204,2.1629,126.3302
9.9538,0.4916,43.2441,1.2096,1.2473,4.8689,2.1499,127.3477
10.0602,0.569,48.681000000000004,1.183,1.2377,4.6844,2.1437,129.0424
10.1805,0.4602,47.3326,1.0734,1.0436,4.3651,2.1672,129.6107
10.1964,0.4988,47.5534,1.0512,1.0316,4.3578,2.1549,129.5638
10.2002,0.5478,47.3901,1.036,1.0202,4.3269,2.1474,129.6478
10.2353,0.5387,50.0492,1.0279,1.0086,4.478,2.1424,129.6504
10.2815,0.5265,50.7772,1.0277,1.0072,4.7902,2.1375,129.4643
10.2954,0.6797,48.5841,1.0349,1.0226,5.1038,2.1245,129.4225
10.3335,1.0786,48.5636,1.0451,1.0472,5.0986,2.1126,129.7713
10.43,1.1495,55.6793,1.0522,1.0529,5.0352,2.1073,130.9286
10.4546,0.7832,60.0358,1.0476,1.0294,5.5256,2.1014,131.3427
10.5069,0.4902,58.0677,1.0428,1.0145,5.7691,2.1031,131.6616
10.5588,0.4638,57.7666,1.0335,1.036,4.8919,2.1236,132.1566
10.6301,0.4674,58.8177,1.0211,1.033,4.6269,2.1318,132.3508
10.6469,0.4733,55.1437,1.0022,0.9976,4.3343,2.1495,132.4308
10.6833,0.488,52.6034,0.9833,0.9502,4.2005,2.1569,132.2017
10.7033,0.4763,55.5684,0.9718,0.9224,4.3556,2.1115,131.5763
10.7332,0.4272,59.2862,0.9801,0.9387,4.8265,2.0411,129.6841
10.7393,0.4088,58.5839,0.9933,0.9576,5.1107,2.1095,128.9692
10.7664,0.3806,55.4278,1.0063,0.9763,5.5367,2.1023,128.6157
10.7873,0.4327,57.8148,1.0218,1.0003,5.7913,2.102,129.0939
10.8346,0.4421,55.4537,1.0225,0.9989,5.9115,2.1099,129.8418
10.9071,0.4643,54.1024,1.0192,0.9918,5.6666,2.1177,130.6204
10.950999999999999,0.4759,51.5012,1.0132,0.9824,5.2602,2.1292,131.1252
10.995999999999999,0.4509,52.4139,1.0062,0.9724,4.8801,2.1405,131.3048
11.0542,0.4506,55.3962,0.9992,0.963,4.7517,2.1543,131.3461
11.056,0.4393,55.6897,0.9924,0.9547,4.9316,2.165,131.3626
11.0833,0.4705,53.9316,0.9859,0.9472,4.9934,2.1618,131.1248
11.07,0.5195,51.7739,0.98,0.9398,4.7309,2.1515,130.6832
10.8839,0.4971,52.9965,0.9756,0.9337,4.3949,2.1409,130.4019
10.8437,0.445,55.0579,0.9726,0.9315,4.343,2.1338,130.6859
10.8466,0.4722,55.4191,0.9679,0.9365,4.6472,2.1311,131.9643
10.8456,0.4841,54.2456,0.9644,0.9349,4.8728,2.1347,132.1451
10.8296,0.4649,57.2386,0.9606,0.9295,4.9977,2.1333,131.9972
10.8196,0.4849,58.2268,0.9573,0.9247,4.9983,2.1249,131.776
10.7935,0.4608,55.8047,0.955,0.9235,5.1906,2.1532,131.6536
10.7876,0.6022,55.0046,0.9518,0.9202,5.1931,2.1639,131.0127
10.7866,0.698,55.6246,0.9515,0.9156,4.9025,2.0975,130.8084
10.7785,0.5247,56.797,0.9536,0.9157,4.8747,2.0311,130.9597
10.7804,0.384,54.7231,0.9587,0.925,4.8539,2.0283,131.1808
10.7795,0.3813,51.7539,0.9656,0.941,4.5674,2.1372,131.1848
10.7795,0.4323,51.6907,0.9714,0.9545,4.3228,2.2023,130.8691
10.7804,0.4748,55.101000000000006,0.9739,0.9573,4.4829,2.1449,130.3071
10.7905,0.4619,51.1895,0.9729,0.9513,5.0759,2.1229,129.7326
10.7855,0.4673,45.0765,0.9694,0.9456,5.7688,2.148,129.4485
10.7835,0.47,46.7865,0.9645,0.9451,5.599,2.1611,129.61700000000002
10.7905,0.4693,52.7976,0.9585,0.9440000000000001,5.1808,2.1378,130.2354
10.7864,0.4346,54.293,0.9517,0.934,4.8993,2.1283,130.9858
10.7774,0.4314,53.6843,0.9452,0.9171,4.8446,2.1311,131.398
